speakeinge,(BED was),fox-e3-p1
comeinge,(BED was),fox-e3-p1
comeinge,(BED was),fox-e3-p1
standinge,(BED was),fox-e3-p1
preparing,(BEP is),fryer-e3-p1
sending,(BED was),fryer-e3-p1
shewing,(BED were),gifford-e2-p1
singing,(BED was),hayward-e2-p1
aidinge,(BEP be),henry-1520-e1-p1
assistinge,(BEP be),henry-1520-e1-p1
goeinge,(BED was),henry-1520-e1-p1
acting,(BEP are),hooke-e3-p1
acting,(BEP are),hooke-e3-p1
differing,(BED was),hooke-e3-p1
saying,(BEP is),hoole-e3-p1
pleasing,(BEP are),jetaylor-e3-p1
shooting,(BED were),jotaylor-e2-p1
stealing,(BEN beene),jotaylor-e2-p1
driuing,(BED were),jotaylor-e2-p1
riding,(BEN beene),jotaylor-e2-p1
dancing,(BED were),jotaylor-e2-p1
going,(BED were),jotaylor-e2-p1
belonging,(BEP is),jotaylor-e2-p1
picking,(BED was),jotaylor-e2-p1
telling,(BED was),jotaylor-e2-p1
going,(BEN beene),jotaylor-e2-p1
going,(BED were),jotaylor-e2-p1
riding,(BED was),jotaylor-e2-p1
dispatching,(BEP am),knyvett-1620-e2-p1
indevoring,(BEP are),knyvett-1620-e2-p1
going,(BEP am),knyvett-1620-e2-p1
going,(BEP am),knyvett-1620-e2-p1
appliynge,(BEP is),latimer-e1-p1
hangynge,(BEP is),latimer-e1-p1
speakynge,(BEP is),latimer-e1-p1
longging,(BED was),leland-e1-p1
waiting,(BED was),lisle-e3-p1
going,(BED was),lisle-e3-p1
stirring,(BED Was),lisle-e3-p1
giveing,(BEP am),locke-e3-p1
bibing,(BED was),locke-e3-p1
gohyng,(BED was),machyn-e1-p1
rydying,(BED was),machyn-e1-p1
syngyng,(BED wher),machyn-e1-p1
hangyng,(BED $were),machyn-e1-p1
raunging,(BEP are),markham-e2-p1
going,(BEP am),masham-e2-p1
walkyng,(BED was),merrytal-e1-p1
prechyng,(BEP is),merrytal-e1-p1
offring,(BED were),middlet-e2-p1
beholding,(BEP $'me),middlet-e2-p1
ministring,(BED was),milton-e3-p1
preparing,(BED was),milton-e3-p1
wanting,(BED was),milton-e3-p1
dying,(BEP am),morelet2-e1-p1
commynge,(BED were),moreric-e1-p1
standynge,(BED where),mowntayne-e1-p1
gooynge,(BED was),mowntayne-e1-p1
standynge,(BED was),mowntayne-e1-p1
sending,(BEP are),nhadd-1700-e3-p1
riding,(BED was),oates-e3-p1
entring,(BED were),penny-e3-p1
coming,(BEN been),penny-e3-p1
sitting,(BED was),penny-e3-p1
gazing,(BED were),penny-e3-p1
laughing,(BED were),penny-e3-p1
coming,(BEP is),penny-e3-p1
living,(BED was),penny-e3-p1
returning,(BEP is),pepys-e3-p1
going,(BEP is),pepys-e3-p1
singing,(BEP is),pepys-e3-p1
livinge,(BED were),perrott-e2-p1
livinge,(BEP are),perrott-e2-p1
coming,(BED were),perrott-e2-p1
acquainting,(BED was),raleigh-e2-p1
wanting,(BEP is),rhaddsr-1650-e3-p1
comming,(BEP is),shakesp-e2-p1
going,(BEP $'s),shakesp-e2-p1
making,(BED was),smith-e2-p1
choosing,(BEP is),smith-e2-p1
owing,(BEN been),spencer-1700-e3-p1
abydyng,(BEP be),stat-1530-e1-p1
assisting,(BEN been),stat-1690-e3-p1
aiding,(BEN been),stat-1690-e3-p1
abetting,(BEN been),stat-1690-e3-p1
assisting,(BEN been),stat-1690-e3-p1
comming,(BED was),stow-e2-p1
saying,(BED were),strype-e3-p1
