going,(BED was),benson-190x-1
reading,(BEP am),benson-190x-1
becoming,(BED was),benson-190x-1
praising,(BEN been),benson-190x-1
looking,(BEN been),boethja-1897-1
speaking,(BEP are),boethja-1897-1
composing,(BED Were),boethja-1897-1
wanting,(BEP is),boethja-1897-1
living,(BEP is),boethja-1897-1
treating,(BEP are),boethja-1897-1
meaning,(BEP am),boethja-1897-1
sitting,(BED wert),boethja-1897-1
missing,(BEP is),boethja-1897-2
missing,(BEP is),boethja-1897-2
pining,(BEP art),boethja-1897-2
scheming,(BEP is),boethja-1897-2
caressing,(BED was),boethja-1897-2
acting,(BEP art),boethja-1897-2
embittering,(BEP art),boethja-1897-2
striving,(BEP art),boethja-1897-2
sounding,(BEP are),boethja-1897-2
paying,(BEP art),boethja-1897-2
gaining,(BEP are),boethja-1897-2
begetting,(BEP are),boethja-1897-2
trying,(BEP am),boethja-1897-2
lying,(BEP is),boethja-1897-2
wanting,(BEP is),boethja-1897-2
living,(BED wert),boethja-1897-2
supporting,(BED wert),boethja-1897-2
mocking,(BEP Art),boethja-1897-2
speaking,(BEP are),boethja-1897-2
lacking,(BEP be),boethja-1897-2
throwing,(BEP is),boethja-1897-2
advancing,(BEP are),boethja-1897-2
aiming,(BEP are),boethja-1897-2
going,(BEP am),boethri-1785-1
reasoning,(BEN been),boethri-1785-1
owing,(BEP is),boethri-1785-1
speaking,(BEP am),boethri-1785-1
going,(BEP am),boethri-1785-1
going,(BEP am),boethri-1785-1
expecting,(BEP are),boethri-1785-1
oppressing,(BED was),boethri-1785-2
sounding,(BEP are),boethri-1785-2
flying,(BEP are),boethri-1785-2
revolving,(BEP are),boethri-1785-2
courting,(BEP is),boethri-1785-2
saying,(BEN been),boethri-1785-2
using,(BEN been),boethri-1785-2
caressing,(BED was),boethri-1785-2
fondling,(BED was),boethri-1785-2
wanting,(BEP is),boethri-1785-2
fluctuating,(BEP is),boethri-1785-2
wanting,(BED were),boethri-1785-2
going,(BEP am),boethri-1785-2
continuing,(BED was),boethri-1785-2
reasoning,(BEN been),boethri-1785-2
striving,(BEP are),boethri-1785-2
attempting,(BED were),boswell-1768-2
breaking,(BED was),boswell-1768-2
subsisting,(BEN been),boswell-1768-2
growing,(BED were),boswell-1768-2
studying,(BED was),boswell-1768-2
crossing,(BED were),boswell-1768-2
forming,(BED were),boswell-1768-2
going,(BED was),boswell-1776-1
advancing,(BED was),boswell-1776-1
soothing,(BED was),boswell-1776-1
asking,(BED was),boswell-1776-1
complaining,(BED was),boswell-1776-1
talking,(BED were),boswell-1776-1
drooping,(BEP is),boswell-1776-1
living,(BED was),boswell-1776-1
paying,(BED was),boswell-1776-1
flying,(BEP is),boswell-1776-1
hurrying,(BED was),boswell-1776-1
skailing,(BED were),boswell-1776-1
appearing,(BEP are),boswell-1776-1
coming,(BED were),boswell-1776-1
boiling,(BEP is),boswell-1776-1
going,(BED was),boswell-1776-1
sitting,(BED was),boswell-1776-1
going,(BEP $'s),boswell-1776-1
giving,(BED was),boswell-1776-1
lying,(BED was),boswell-1783-2
amazing,(BEP is),boswell-1783-2
drinking,(BEN been),boswell-1783-2
going,(BED was),boswell-1783-2
going,(BEP am),boswell-178x-2
passing,(BEP am),boswell-178x-2
going,(BEP am),boswell-178x-2
learning,(BEP am),boswell-178x-2
shewing,(BEP am),boswell-178x-2
gaining,(BEP am),boswell-178x-2
dining,(BED were),boswell-178x-2
going,(BEP am),boswell-178x-2
growing,(BEN been),boswell-178x-2
writing,(BEP am),boswell-178x-2
beginning,(BED was),boswell-178x-2
lessening,(BEP am),boswell-178x-2
attempting,(BEP are),boswell-178x-2
resisting,(BEP are),boswell-178x-2
travelling,(BED were),boswell-1791-2
going,(BED was),boswell-1791-2
flogging,(BED was),boswell-1791-2
acquiring,(BED was),boswell-1791-2
sliding,(BEN been),boswell-1791-2
talking,(BEP am),boswell-1791-2
lurking,(BED was),boswell-1791-2
suffering,(BEP are),boswell-1791-2
giving,(BED was),boswell-1791-2
speaking,(BEN been),boswell-1791-2
sitting,(BED was),boswell-1791-2
entertaining,(BED was),boswell-1791-2
increasing,(BED were),boswell-1791-2
going,(BEP is),bracken-1738-2
owing,(BEP is),bracken-1738-2
endeavouring,(BEP is),bracken-1738-2
edifying,(BEN been),bracken-1738-2
desponding,(BEP is),bracken-1738-2
flowing,(BEP is),bradley1-1905-1
forging,(BEP is),bradley1-1905-1
wandering,(BEP is),bradley1-1905-1
going,(BED was),bradley1-1905-1
interesting,(BEP is),bradley1-1905-1
going,(BED was),bradley1-1905-1
looking,(BEP is),bradley1-1905-1
burning,(BED was),bradley1-1905-1
surging,(BED was),bradley1-1905-1
breaking,(BEP are),bradley1-1905-1
talking,(BED were),bradley1-1905-1
looking,(BEP are),bradley1-1905-1
brushing,(BEP are),bradley1-1905-1
nearing,(BEP are),bradley1-1905-1
yellowing,(BEP is),bradley1-1905-1
struggling,(BEP are),bradley1-1905-1
underlying,(BEP are),bradley1-1905-1
speaking,(BEP are),bradley2-1760-2
going,(BEP is),bradley2-1760-2
going,(BEP be),bradley2-1760-2
going,(BEP is),bradley2-1760-2
decaying,(BEP is),bradley2-1760-2
getting,(BEP is),bradley2-1760-2
growing,(BEP is),bradley2-1760-2
following,(BEP are),bradley2-1760-2
making,(BEP are),brady-1713-2
considering,(BEN been),brady-1713-2
entering,(BEP are),brady-1713-2
endeavouring,(BEP is),brady-1713-2
striving,(BEP are),brady-1713-2
striving,(BEP are),brady-1713-2
dying,(BEP is),bronte-1848-2
coming,(BEP is),bronte-1848-2
passing,(BED was),bronte-1848-2
going,(BEP am),bronte-1848-2
